date_key,portfolio_id,total_market_value,net_flow
20250328,PRT00001,210275.62000000002,0.0
20250328,PRT00002,171680.65,0.0
20250328,PRT00003,136948.52,0.0
20250328,PRT00004,158140.73,0.0
20250328,PRT00005,125528.25,0.0
20250328,PRT00006,157796.97,0.0
20250328,PRT00007,153060.41,0.0
20250328,PRT00008,109820.25,0.0
20250328,PRT00009,78740.34,0.0
20250328,PRT00010,269203.45,0.0
20250328,PRT00011,267142.6,0.0
20250328,PRT00012,425030.10000000003,0.0
20250328,PRT00013,193195.45,0.0
20250328,PRT00014,88649.08,0.0
20250328,PRT00015,278277.24,0.0
20250328,PRT00016,231718.34,0.0
20250328,PRT00017,159182.07,0.0
20250328,PRT00018,285782.39,0.0
20250328,PRT00019,118897.33,0.0
20250328,PRT00020,122418.14,0.0
20250328,PRT00021,406823.13,0.0
20250328,PRT00022,129356.21,0.0
20250328,PRT00023,174955.05,0.0
20250328,PRT00024,127788.18000000001,0.0
20250328,PRT00025,170039.32,0.0
20250328,PRT00026,249531.33000000002,0.0
20250328,PRT00027,378057.45,0.0
20250331,PRT00001,211125.02000000002,0.0
20250331,PRT00002,172061.59,0.0
20250331,PRT00003,137068.11,0.0
20250331,PRT00004,158795.38,0.0
20250331,PRT00005,125952.07,0.0
20250331,PRT00006,158438.37,0.0
20250331,PRT00007,153304.44,0.0
20250331,PRT00008,110080.96,0.0
20250331,PRT00009,79147.89,0.0
20250331,PRT00010,270257.89,0.0
20250331,PRT00011,267572.14999999997,0.0
20250331,PRT00012,426227.51,0.0
20250331,PRT00013,194574.58000000002,0.0
20250331,PRT00014,89016.13,0.0
20250331,PRT00015,278918.74,0.0
20250331,PRT00016,231845.81,0.0
20250331,PRT00017,159711.99,0.0
20250331,PRT00018,286499.15,0.0
20250331,PRT00019,119208.12,0.0
20250331,PRT00020,123260.23000000001,0.0
20250331,PRT00021,407599.74,0.0
20250331,PRT00022,129975.6,0.0
20250331,PRT00023,176135.78,0.0
20250331,PRT00024,127954.18000000001,0.0
20250331,PRT00025,170544.32,0.0
20250331,PRT00026,250867.13,0.0
20250331,PRT00027,378177.61,0.0
20250401,PRT00001,212681.54,-362.24
20250401,PRT00002,173438.78999999998,716.68
20250401,PRT00003,137835.65,420.6100000000001
20250401,PRT00004,160874.03,-37.80000000000007
20250401,PRT00005,128421.29999999999,-458.66999999999985
20250401,PRT00006,159477.97,681.7900000000002
20250401,PRT00007,154139.08,582.8200000000002
20250401,PRT00008,111920.71,-436.13
20250401,PRT00009,81562.32,-1063.44
20250401,PRT00010,271970.72,175.62999999999965
20250401,PRT00011,269752.59,-443.0
20250401,PRT00012,427970.37,237.92999999999995
20250401,PRT00013,195630.75,218.8800000000001
20250401,PRT00014,90450.44,-23.149999999999864
20250401,PRT00015,279258.77,928.6999999999999
20250401,PRT00016,232745.43,697.5999999999998
20250401,PRT00017,162265.38,-464.44000000000005
20250401,PRT00018,287967.91,-77.4799999999999
20250401,PRT00019,119890.27,1383.6800000000003
20250401,PRT00020,123817.67,487.08000000000004
20250401,PRT00021,408745.13,393.5400000000002
20250401,PRT00022,131421.29,338.21000000000004
20250401,PRT00023,177573.04,788.4199999999996
20250401,PRT00024,128919.2,211.20000000000016
20250401,PRT00025,172969.99,-634.7700000000001
20250401,PRT00026,252217.51,583.6900000000002
20250401,PRT00027,380848.55,-1057.12
20250402,PRT00001,212680.03,0.0
20250402,PRT00002,173532.44999999998,0.0
20250402,PRT00003,137984.17,0.0
20250402,PRT00004,160791.47999999998,0.0
20250402,PRT00005,128410.5,0.0
20250402,PRT00006,159604.75,0.0
20250402,PRT00007,154309.27,0.0
20250402,PRT00008,112044.24,0.0
20250402,PRT00009,81617.88,0.0
20250402,PRT00010,271642.33999999997,0.0
20250402,PRT00011,270095.9,0.0
20250402,PRT00012,428283.24,0.0
20250402,PRT00013,195583.86,0.0
20250402,PRT00014,90490.26,0.0
20250402,PRT00015,279283.39,0.0
20250402,PRT00016,233049.62,0.0
20250402,PRT00017,162112.73,0.0
20250402,PRT00018,288248.56,0.0
20250402,PRT00019,119799.66,0.0
20250402,PRT00020,123917.43,0.0
20250402,PRT00021,409285.33,0.0
20250402,PRT00022,131446.16,0.0
20250402,PRT00023,177325.72,0.0
20250402,PRT00024,128971.77,0.0
20250402,PRT00025,172973.27,0.0
20250402,PRT00026,252021.02,0.0
20250402,PRT00027,381147.15,0.0
20250403,PRT00001,213220.61000000002,0.0
20250403,PRT00002,173387.75999999998,0.0
20250403,PRT00003,137590.92,0.0
20250403,PRT00004,160990.5,0.0
20250403,PRT00005,128154.64,0.0
20250403,PRT00006,159759.17,0.0
20250403,PRT00007,154000.21,0.0
20250403,PRT00008,112313.07,0.0
20250403,PRT00009,81548.72,0.0
20250403,PRT00010,271461.56,0.0
20250403,PRT00011,269827.42,0.0
20250403,PRT00012,427174.14,0.0
20250403,PRT00013,196135.16999999998,0.0
20250403,PRT00014,90748.15,0.0
20250403,PRT00015,278614.8,0.0
20250403,PRT00016,232806.61,0.0
20250403,PRT00017,161552.06,0.0
20250403,PRT00018,288053.3,0.0
20250403,PRT00019,119643.18000000001,0.0
20250403,PRT00020,124300.07999999999,0.0
20250403,PRT00021,409205.1,0.0
20250403,PRT00022,131440.88,0.0
20250403,PRT00023,177017.63,0.0
20250403,PRT00024,128979.42,0.0
20250403,PRT00025,173067.07,0.0
20250403,PRT00026,252042.7,0.0
20250403,PRT00027,380909.67,0.0
20250404,PRT00001,212842.7,0.0
20250404,PRT00002,173257.36,0.0
20250404,PRT00003,137587.36000000002,0.0
20250404,PRT00004,160944.84,0.0
20250404,PRT00005,127918.84,0.0
20250404,PRT00006,159943.4,0.0
20250404,PRT00007,154209.52,0.0
20250404,PRT00008,112336.78,0.0
20250404,PRT00009,81447.67,0.0
20250404,PRT00010,271243.17,0.0
20250404,PRT00011,270548.1,0.0
20250404,PRT00012,427391.43,0.0
20250404,PRT00013,196607.39,0.0
20250404,PRT00014,90975.69,0.0
20250404,PRT00015,279155.76,0.0
20250404,PRT00016,233035.3,0.0
20250404,PRT00017,161566.03,0.0
20250404,PRT00018,288478.45,0.0
20250404,PRT00019,119878.57,0.0
20250404,PRT00020,124144.82999999999,0.0
20250404,PRT00021,410056.98,0.0
20250404,PRT00022,131718.19,0.0
20250404,PRT00023,177287.02000000002,0.0
20250404,PRT00024,129167.45,0.0
20250404,PRT00025,173257.66,0.0
20250404,PRT00026,251950.74,0.0
20250404,PRT00027,381216.99,0.0
20250407,PRT00001,211242.72,0.0
20250407,PRT00002,172604.11,0.0
20250407,PRT00003,137486.81,0.0
20250407,PRT00004,159631.32,0.0
20250407,PRT00005,127473.35999999999,0.0
20250407,PRT00006,158826.01,0.0
20250407,PRT00007,154203.19,0.0
20250407,PRT00008,111515.42,0.0
20250407,PRT00009,81049.12,0.0
20250407,PRT00010,270442.26,0.0
20250407,PRT00011,269969.44,0.0
20250407,PRT00012,425675.98000000004,0.0
20250407,PRT00013,195252.79,0.0
20250407,PRT00014,90536.62,0.0
20250407,PRT00015,278493.64999999997,0.0
20250407,PRT00016,232984.24,0.0
20250407,PRT00017,161018.56,0.0
20250407,PRT00018,287151.75,0.0
20250407,PRT00019,119438.09,0.0
20250407,PRT00020,122524.12999999999,0.0
20250407,PRT00021,408663.56,0.0
20250407,PRT00022,130780.48,0.0
20250407,PRT00023,175995.4,0.0
20250407,PRT00024,128440.40000000001,0.0
20250407,PRT00025,172084.3,0.0
20250407,PRT00026,249613.18,0.0
20250407,PRT00027,380194.98,0.0
20250408,PRT00001,212213.74000000002,0.0
20250408,PRT00002,173153.25,0.0
20250408,PRT00003,137472.22,0.0
20250408,PRT00004,160343.15,0.0
20250408,PRT00005,127922.98999999999,0.0
20250408,PRT00006,159549.9,0.0
20250408,PRT00007,154378.11,0.0
20250408,PRT00008,112174.82,0.0
20250408,PRT00009,81422.12,0.0
20250408,PRT00010,271630.26,0.0
20250408,PRT00011,270427.32,0.0
20250408,PRT00012,426672.60000000003,0.0
20250408,PRT00013,197251.29,0.0
20250408,PRT00014,91021.53,0.0
20250408,PRT00015,279059.18,0.0
20250408,PRT00016,233061.18,0.0
20250408,PRT00017,161430.37,0.0
20250408,PRT00018,287915.86,0.0
20250408,PRT00019,119752.82,0.0
20250408,PRT00020,123641.15999999999,0.0
20250408,PRT00021,409097.54,0.0
20250408,PRT00022,131522.64,0.0
20250408,PRT00023,177374.61000000002,0.0
20250408,PRT00024,129139.08,0.0
20250408,PRT00025,172676.11,0.0
20250408,PRT00026,251055.86,0.0
20250408,PRT00027,380969.18,0.0
20250409,PRT00001,212360.69,0.0
20250409,PRT00002,173297.12,0.0
20250409,PRT00003,137405.02,0.0
20250409,PRT00004,160493.63,0.0
20250409,PRT00005,128017.95,0.0
20250409,PRT00006,159710.45,0.0
20250409,PRT00007,154368.09,0.0
20250409,PRT00008,112211.12,0.0
20250409,PRT00009,81527.93000000001,0.0
20250409,PRT00010,271939.91,0.0
20250409,PRT00011,270450.82,0.0
20250409,PRT00012,426639.05,0.0
20250409,PRT00013,197448.63,0.0
20250409,PRT00014,91050.57,0.0
20250409,PRT00015,279229.75,0.0
20250409,PRT00016,232967.82,0.0
20250409,PRT00017,161432.58,0.0
20250409,PRT00018,287896.58,0.0
20250409,PRT00019,119703.09,0.0
20250409,PRT00020,123822.26999999999,0.0
20250409,PRT00021,409127.77999999997,0.0
20250409,PRT00022,131697.88,0.0
20250409,PRT00023,177593.41,0.0
20250409,PRT00024,129078.34,0.0
20250409,PRT00025,172653.25,0.0
20250409,PRT00026,251068.78,0.0
20250409,PRT00027,380859.56,0.0
20250410,PRT00001,212065.93,0.0
20250410,PRT00002,173481.13999999998,0.0
20250410,PRT00003,137705.85,0.0
20250410,PRT00004,160533.71,0.0
20250410,PRT00005,128023.31999999999,0.0
20250410,PRT00006,159543.4,0.0
20250410,PRT00007,154511.86,0.0
20250410,PRT00008,112369.33,0.0
20250410,PRT00009,81523.56,0.0
20250410,PRT00010,271687.47,0.0
20250410,PRT00011,270962.01,0.0
20250410,PRT00012,426317.9,0.0
20250410,PRT00013,196729.35,0.0
20250410,PRT00014,91027.89,0.0
20250410,PRT00015,279342.36,0.0
20250410,PRT00016,233299.56,0.0
20250410,PRT00017,161461.8,0.0
20250410,PRT00018,287910.78,0.0
20250410,PRT00019,119612.13,0.0
20250410,PRT00020,123711.34,0.0
20250410,PRT00021,409317.72,0.0
20250410,PRT00022,131510.26,0.0
20250410,PRT00023,176997.45,0.0
20250410,PRT00024,129115.56,0.0
20250410,PRT00025,172609.08,0.0
20250410,PRT00026,250539.64,0.0
20250410,PRT00027,381593.49,0.0
20250411,PRT00001,212430.71,0.0
20250411,PRT00002,173616.91,0.0
20250411,PRT00003,137578.9,0.0
20250411,PRT00004,160708.63,0.0
20250411,PRT00005,128341.4,0.0
20250411,PRT00006,159788.76,0.0
20250411,PRT00007,154399.06,0.0
20250411,PRT00008,112504.22,0.0
20250411,PRT00009,81544.17,0.0
20250411,PRT00010,271825.69,0.0
20250411,PRT00011,271161.67,0.0
20250411,PRT00012,426395.8,0.0
20250411,PRT00013,197241.71,0.0
20250411,PRT00014,91170.49,0.0
20250411,PRT00015,279354.86,0.0
20250411,PRT00016,233169.93,0.0
20250411,PRT00017,161676.52,0.0
20250411,PRT00018,287732.35,0.0
20250411,PRT00019,119589.79,0.0
20250411,PRT00020,124072.91,0.0
20250411,PRT00021,409176.58999999997,0.0
20250411,PRT00022,131565.85,0.0
20250411,PRT00023,177319.81,0.0
20250411,PRT00024,129098.16,0.0
20250411,PRT00025,172676.44,0.0
20250411,PRT00026,251132.18,0.0
20250411,PRT00027,381283.83,0.0
20250414,PRT00001,212354.28,0.0
20250414,PRT00002,173561.16999999998,0.0
20250414,PRT00003,137481.45,0.0
20250414,PRT00004,160811.97999999998,0.0
20250414,PRT00005,128433.75,0.0
20250414,PRT00006,159872.48,0.0
20250414,PRT00007,154343.65,0.0
20250414,PRT00008,112395.77,0.0
20250414,PRT00009,81621.63,0.0
20250414,PRT00010,271762.68,0.0
20250414,PRT00011,271094.74,0.0
20250414,PRT00012,426103.49,0.0
20250414,PRT00013,197713.07,0.0
20250414,PRT00014,91215.95,0.0
20250414,PRT00015,279212.86,0.0
20250414,PRT00016,233072.32,0.0
20250414,PRT00017,161699.42,0.0
20250414,PRT00018,287709.77,0.0
20250414,PRT00019,119555.01,0.0
20250414,PRT00020,124238.81,0.0
20250414,PRT00021,409068.18,0.0
20250414,PRT00022,131685.26,0.0
20250414,PRT00023,177660.15,0.0
20250414,PRT00024,128998.97,0.0
20250414,PRT00025,172470.02,0.0
20250414,PRT00026,251506.88,0.0
20250414,PRT00027,380730.41,0.0
20250415,PRT00001,211079.46000000002,0.0
20250415,PRT00002,172569.49,0.0
20250415,PRT00003,137422.03,0.0
20250415,PRT00004,159287.13999999998,0.0
20250415,PRT00005,127640.67,0.0
20250415,PRT00006,158980.91,0.0
20250415,PRT00007,154575.17,0.0
20250415,PRT00008,111774.67,0.0
20250415,PRT00009,81464.63,0.0
20250415,PRT00010,271220.0,0.0
20250415,PRT00011,270824.78,0.0
20250415,PRT00012,425607.77,0.0
20250415,PRT00013,196604.83,0.0
20250415,PRT00014,90915.41,0.0
20250415,PRT00015,278941.85,0.0
20250415,PRT00016,233070.39,0.0
20250415,PRT00017,161114.44,0.0
20250415,PRT00018,286878.11,0.0
20250415,PRT00019,119173.46,0.0
20250415,PRT00020,122659.47,0.0
20250415,PRT00021,407516.04,0.0
20250415,PRT00022,131116.12,0.0
20250415,PRT00023,177105.81,0.0
20250415,PRT00024,128768.53,0.0
20250415,PRT00025,171430.4,0.0
20250415,PRT00026,248968.03,0.0
20250415,PRT00027,380308.06,0.0
20250416,PRT00001,213421.54,0.0
20250416,PRT00002,173794.54,0.0
20250416,PRT00003,137736.24,0.0
20250416,PRT00004,160920.97999999998,0.0
20250416,PRT00005,128814.32999999999,0.0
20250416,PRT00006,160792.08000000002,0.0
20250416,PRT00007,155428.9,0.0
20250416,PRT00008,112732.43,0.0
20250416,PRT00009,82143.76,0.0
20250416,PRT00010,273343.64,0.0
20250416,PRT00011,272835.64,0.0
20250416,PRT00012,428418.12,0.0
20250416,PRT00013,199812.44,0.0
20250416,PRT00014,91817.42,0.0
20250416,PRT00015,280224.24,0.0
20250416,PRT00016,234505.13,0.0
20250416,PRT00017,162485.95,0.0
20250416,PRT00018,289291.32,0.0
20250416,PRT00019,120159.82,0.0
20250416,PRT00020,124762.19,0.0
20250416,PRT00021,410201.5,0.0
20250416,PRT00022,132715.34,0.0
20250416,PRT00023,179213.04,0.0
20250416,PRT00024,129409.99,0.0
20250416,PRT00025,172849.89,0.0
20250416,PRT00026,251275.73,0.0
20250416,PRT00027,382294.16,0.0
20250417,PRT00001,213929.94,0.0
20250417,PRT00002,174519.49,0.0
20250417,PRT00003,138044.05,0.0
20250417,PRT00004,161485.9,0.0
20250417,PRT00005,129385.43,0.0
20250417,PRT00006,161478.74,0.0
20250417,PRT00007,155873.97,0.0
20250417,PRT00008,112897.36,0.0
20250417,PRT00009,82524.7,0.0
20250417,PRT00010,274407.51999999996,0.0
20250417,PRT00011,273518.67,0.0
20250417,PRT00012,429796.45,0.0
20250417,PRT00013,200073.87,0.0
20250417,PRT00014,91718.69,0.0
20250417,PRT00015,280832.71,0.0
20250417,PRT00016,234971.43,0.0
20250417,PRT00017,163135.8,0.0
20250417,PRT00018,289797.99,0.0
20250417,PRT00019,120450.38,0.0
20250417,PRT00020,125055.62,0.0
20250417,PRT00021,411238.5,0.0
20250417,PRT00022,133331.14,0.0
20250417,PRT00023,179654.61000000002,0.0
20250417,PRT00024,129664.97,0.0
20250417,PRT00025,172969.03,0.0
20250417,PRT00026,252036.23,0.0
20250417,PRT00027,383325.58,0.0
20250418,PRT00001,214088.64,0.0
20250418,PRT00002,174710.8,0.0
20250418,PRT00003,138173.39,0.0
20250418,PRT00004,161636.47,0.0
20250418,PRT00005,129514.45,0.0
20250418,PRT00006,161626.93,0.0
20250418,PRT00007,155889.41999999998,0.0
20250418,PRT00008,112937.25,0.0
20250418,PRT00009,82552.34,0.0
20250418,PRT00010,274390.47,0.0
20250418,PRT00011,273603.67,0.0
20250418,PRT00012,429859.33,0.0
20250418,PRT00013,200065.43,0.0
20250418,PRT00014,91711.07,0.0
20250418,PRT00015,280779.83999999997,0.0
20250418,PRT00016,235204.92,0.0
20250418,PRT00017,163303.1,0.0
20250418,PRT00018,290166.69,0.0
20250418,PRT00019,120380.62,0.0
20250418,PRT00020,125106.89,0.0
20250418,PRT00021,411421.97,0.0
20250418,PRT00022,133290.32,0.0
20250418,PRT00023,179620.13,0.0
20250418,PRT00024,129752.49,0.0
20250418,PRT00025,173005.44,0.0
20250418,PRT00026,252209.5,0.0
20250418,PRT00027,383541.73,0.0
20250421,PRT00001,214426.08000000002,0.0
20250421,PRT00002,175064.38999999998,0.0
20250421,PRT00003,138144.34,0.0
20250421,PRT00004,162072.65,0.0
20250421,PRT00005,129811.90999999999,0.0
20250421,PRT00006,161935.51,0.0
20250421,PRT00007,155741.36,0.0
20250421,PRT00008,113136.0,0.0
20250421,PRT00009,82665.59,0.0
20250421,PRT00010,274947.70999999996,0.0
20250421,PRT00011,273868.97,0.0
20250421,PRT00012,430244.87,0.0
20250421,PRT00013,200778.37,0.0
20250421,PRT00014,91860.93,0.0
20250421,PRT00015,281311.93,0.0
20250421,PRT00016,235317.46,0.0
20250421,PRT00017,163738.1,0.0
20250421,PRT00018,290567.54,0.0
20250421,PRT00019,120592.73,0.0
20250421,PRT00020,125526.09,0.0
20250421,PRT00021,411644.2,0.0
20250421,PRT00022,133520.63999999998,0.0
20250421,PRT00023,180343.64,0.0
20250421,PRT00024,129974.01000000001,0.0
20250421,PRT00025,173452.16,0.0
20250421,PRT00026,253089.98,0.0
20250421,PRT00027,383681.04,0.0
20250422,PRT00001,214472.43,0.0
20250422,PRT00002,175158.51,0.0
20250422,PRT00003,138122.18,0.0
20250422,PRT00004,162054.50999999998,0.0
20250422,PRT00005,129876.5,0.0
20250422,PRT00006,161826.51,0.0
20250422,PRT00007,155671.02,0.0
20250422,PRT00008,113211.71,0.0
20250422,PRT00009,82590.64,0.0
20250422,PRT00010,275011.57,0.0
20250422,PRT00011,273731.94,0.0
20250422,PRT00012,430093.13,0.0
20250422,PRT00013,200898.88999999998,0.0
20250422,PRT00014,91800.56,0.0
20250422,PRT00015,281313.97,0.0
20250422,PRT00016,235231.6,0.0
20250422,PRT00017,163926.63,0.0
20250422,PRT00018,290820.21,0.0
20250422,PRT00019,120631.77,0.0
20250422,PRT00020,125671.78,0.0
20250422,PRT00021,411541.0,0.0
20250422,PRT00022,133613.86,0.0
20250422,PRT00023,180424.56,0.0
20250422,PRT00024,129889.27,0.0
20250422,PRT00025,173627.59,0.0
20250422,PRT00026,253092.21,0.0
20250422,PRT00027,383786.42,0.0
20250423,PRT00001,214771.04,0.0
20250423,PRT00002,175197.69999999998,0.0
20250423,PRT00003,138052.09,0.0
20250423,PRT00004,162265.71,0.0
20250423,PRT00005,130066.37,0.0
20250423,PRT00006,162081.88,0.0
20250423,PRT00007,155476.27,0.0
20250423,PRT00008,113304.92,0.0
20250423,PRT00009,82680.1,0.0
20250423,PRT00010,275033.01,0.0
20250423,PRT00011,273907.56,0.0
20250423,PRT00012,430108.99,0.0
20250423,PRT00013,201059.32,0.0
20250423,PRT00014,91789.05,0.0
20250423,PRT00015,281104.49,0.0
20250423,PRT00016,235045.77,0.0
20250423,PRT00017,164122.1,0.0
20250423,PRT00018,290829.83,0.0
20250423,PRT00019,120735.64,0.0
20250423,PRT00020,125919.15,0.0
20250423,PRT00021,411341.71,0.0
20250423,PRT00022,133739.32,0.0
20250423,PRT00023,180395.69,0.0
20250423,PRT00024,129764.84000000001,0.0
20250423,PRT00025,173640.58,0.0
20250423,PRT00026,253356.72,0.0
20250423,PRT00027,383533.99,0.0
20250424,PRT00001,214692.86000000002,0.0
20250424,PRT00002,175136.43,0.0
20250424,PRT00003,137970.27,0.0
20250424,PRT00004,161980.78,0.0
20250424,PRT00005,129960.93999999999,0.0
20250424,PRT00006,161978.08000000002,0.0
20250424,PRT00007,155325.02,0.0
20250424,PRT00008,113265.8,0.0
20250424,PRT00009,82520.22,0.0
20250424,PRT00010,274700.5,0.0
20250424,PRT00011,273964.8,0.0
20250424,PRT00012,430102.05,0.0
20250424,PRT00013,200737.55,0.0
20250424,PRT00014,91741.17,0.0
20250424,PRT00015,280893.97,0.0
20250424,PRT00016,234983.41,0.0
20250424,PRT00017,163994.41,0.0
20250424,PRT00018,290786.99,0.0
20250424,PRT00019,120717.56,0.0
20250424,PRT00020,125748.88,0.0
20250424,PRT00021,411299.36,0.0
20250424,PRT00022,133601.09,0.0
20250424,PRT00023,180336.98,0.0
20250424,PRT00024,129729.77,0.0
20250424,PRT00025,173600.16999999998,0.0
20250424,PRT00026,253346.03,0.0
20250424,PRT00027,383385.02999999997,0.0
20250425,PRT00001,215073.6,0.0
20250425,PRT00002,175401.27,0.0
20250425,PRT00003,138048.59,0.0
20250425,PRT00004,162165.87,0.0
20250425,PRT00005,130139.39,0.0
20250425,PRT00006,162257.86000000002,0.0
20250425,PRT00007,155442.47,0.0
20250425,PRT00008,113469.47,0.0
20250425,PRT00009,82623.41,0.0
20250425,PRT00010,274847.73,0.0
20250425,PRT00011,274188.42,0.0
20250425,PRT00012,430400.52,0.0
20250425,PRT00013,201098.74,0.0
20250425,PRT00014,91881.09,0.0
20250425,PRT00015,281007.27999999997,0.0
20250425,PRT00016,235207.54,0.0
20250425,PRT00017,164223.68,0.0
20250425,PRT00018,291261.14,0.0
20250425,PRT00019,120813.24,0.0
20250425,PRT00020,126038.98999999999,0.0
20250425,PRT00021,411533.87,0.0
20250425,PRT00022,133675.11,0.0
20250425,PRT00023,180572.74000000002,0.0
20250425,PRT00024,129881.40000000001,0.0
20250425,PRT00025,173776.28,0.0
20250425,PRT00026,253672.41,0.0
20250425,PRT00027,383677.70999999996,0.0
20250428,PRT00001,215375.19,0.0
20250428,PRT00002,175619.63,0.0
20250428,PRT00003,138147.0,0.0
20250428,PRT00004,162339.77,0.0
20250428,PRT00005,130199.71999999999,0.0
20250428,PRT00006,162532.55000000002,0.0
20250428,PRT00007,155539.65,0.0
20250428,PRT00008,113537.5,0.0
20250428,PRT00009,82754.87,0.0
20250428,PRT00010,275059.02999999997,0.0
20250428,PRT00011,274592.45,0.0
20250428,PRT00012,431037.49,0.0
20250428,PRT00013,201476.8,0.0
20250428,PRT00014,91975.34,0.0
20250428,PRT00015,281214.58,0.0
20250428,PRT00016,235411.29,0.0
20250428,PRT00017,164578.07,0.0
20250428,PRT00018,291722.0,0.0
20250428,PRT00019,120957.9,0.0
20250428,PRT00020,126223.92,0.0
20250428,PRT00021,411969.18,0.0
20250428,PRT00022,133857.81,0.0
20250428,PRT00023,180779.83000000002,0.0
20250428,PRT00024,129959.35,0.0
20250428,PRT00025,173956.29,0.0
20250428,PRT00026,253974.14,0.0
20250428,PRT00027,384099.02,0.0
20250429,PRT00001,215043.79,0.0
20250429,PRT00002,175315.13999999998,0.0
20250429,PRT00003,137934.49,0.0
20250429,PRT00004,162031.75999999998,0.0
20250429,PRT00005,130029.84999999999,0.0
20250429,PRT00006,162257.33000000002,0.0
20250429,PRT00007,155260.51,0.0
20250429,PRT00008,113396.92,0.0
20250429,PRT00009,82582.52,0.0
20250429,PRT00010,274755.29,0.0
20250429,PRT00011,274355.82,0.0
20250429,PRT00012,430575.42,0.0
20250429,PRT00013,201192.18,0.0
20250429,PRT00014,91862.16,0.0
20250429,PRT00015,280755.79,0.0
20250429,PRT00016,235206.26,0.0
20250429,PRT00017,164253.63,0.0
20250429,PRT00018,291426.88,0.0
20250429,PRT00019,120804.06,0.0
20250429,PRT00020,125984.22,0.0
20250429,PRT00021,411377.64,0.0
20250429,PRT00022,133686.53,0.0
20250429,PRT00023,180591.84,0.0
20250429,PRT00024,129796.5,0.0
20250429,PRT00025,173763.47,0.0
20250429,PRT00026,253864.88,0.0
20250429,PRT00027,383211.2,0.0
20250430,PRT00001,214694.66,0.0
20250430,PRT00002,175043.47,0.0
20250430,PRT00003,137758.12,0.0
20250430,PRT00004,161836.15,0.0
20250430,PRT00005,129735.54999999999,0.0
20250430,PRT00006,162012.98,0.0
20250430,PRT00007,155237.8,0.0
20250430,PRT00008,113197.95,0.0
20250430,PRT00009,82519.18000000001,0.0
20250430,PRT00010,274488.29,0.0
20250430,PRT00011,274047.2,0.0
20250430,PRT00012,430126.95,0.0
20250430,PRT00013,200887.09,0.0
20250430,PRT00014,91643.93,0.0
20250430,PRT00015,280601.55,0.0
20250430,PRT00016,234995.23,0.0
20250430,PRT00017,163946.13999999998,0.0
20250430,PRT00018,291087.79,0.0
20250430,PRT00019,120629.95,0.0
20250430,PRT00020,125651.56,0.0
20250430,PRT00021,411040.44,0.0
20250430,PRT00022,133553.78,0.0
20250430,PRT00023,180182.32,0.0
20250430,PRT00024,129623.58,0.0
20250430,PRT00025,173576.4,0.0
20250430,PRT00026,253315.13999999998,0.0
20250430,PRT00027,382868.92,0.0
20250501,PRT00001,215763.53,19.829999999999956
20250501,PRT00002,176615.36,23.21999999999995
20250501,PRT00003,138641.92,38.30999999999999
20250501,PRT00004,163457.41,17.850000000000033
20250501,PRT00005,131308.12,21.78000000000001
20250501,PRT00006,164209.43,20.689999999999948
20250501,PRT00007,156781.82,30.89000000000005
20250501,PRT00008,114121.05,11.990000000000009
20250501,PRT00009,83807.36,10.029999999999959
20250501,PRT00010,276663.62,24.93000000000007
20250501,PRT00011,274988.97,27.58999999999996
20250501,PRT00012,431636.01,22.070000000000025
20250501,PRT00013,202886.45,21.670000000000037
20250501,PRT00014,92781.72,20.77000000000001
20250501,PRT00015,281919.97000000003,17.71999999999999
20250501,PRT00016,236358.04,15.129999999999969
20250501,PRT00017,165794.83,13.969999999999931
20250501,PRT00018,292124.89,18.710000000000008
20250501,PRT00019,122067.35,29.890000000000015
20250501,PRT00020,127194.20000000001,29.250000000000036
20250501,PRT00021,412392.82999999996,23.94000000000002
20250501,PRT00022,135105.71,17.499999999999957
20250501,PRT00023,182676.32,21.64999999999995
20250501,PRT00024,131006.93999999999,25.11000000000004
20250501,PRT00025,175424.6,20.92000000000009
20250501,PRT00026,255402.47,23.070000000000057
20250501,PRT00027,384155.25,22.080000000000034
20250502,PRT00001,216037.8,0.0
20250502,PRT00002,176845.06,0.0
20250502,PRT00003,138920.79,0.0
20250502,PRT00004,163725.13999999998,0.0
20250502,PRT00005,131606.37,0.0
20250502,PRT00006,164428.02,0.0
20250502,PRT00007,157084.82,0.0
20250502,PRT00008,114246.78,0.0
20250502,PRT00009,83882.56,0.0
20250502,PRT00010,277353.65,0.0
20250502,PRT00011,275512.27999999997,0.0
20250502,PRT00012,432175.62,0.0
20250502,PRT00013,203179.77000000002,0.0
20250502,PRT00014,92948.56,0.0
20250502,PRT00015,282579.76,0.0
20250502,PRT00016,237063.2,0.0
20250502,PRT00017,166237.31,0.0
20250502,PRT00018,292692.38,0.0
20250502,PRT00019,122244.34,0.0
20250502,PRT00020,127325.39000000001,0.0
20250502,PRT00021,413344.41,0.0
20250502,PRT00022,135448.21,0.0
20250502,PRT00023,182685.46000000002,0.0
20250502,PRT00024,131190.15,0.0
20250502,PRT00025,175545.28,0.0
20250502,PRT00026,255683.97,0.0
20250502,PRT00027,384903.4,0.0
20250505,PRT00001,215237.27,0.0
20250505,PRT00002,176117.91,0.0
20250505,PRT00003,138497.83000000002,0.0
20250505,PRT00004,163083.22,0.0
20250505,PRT00005,130972.40000000001,0.0
20250505,PRT00006,163874.44,0.0
20250505,PRT00007,156781.77000000002,0.0
20250505,PRT00008,113837.36,0.0
